Estación,Longitud,Latitud,Cluster
1658,-99.1660542,19.40994555,3
1659,-99.16616031,19.41013275,3
1660,-99.16652232,19.41028184,3
1661,-99.1664025,19.40997729,3
1662,-99.16638334,19.40998301,3
1663,-99.16424592,19.40820077,3
1664,-99.16415124,19.40864868,3
1665,-99.16429494,19.40839453,3
1666,-99.16409702,19.40838066,3
1667,-99.16416915,19.40822942,3
1668,-99.16435065,19.40831883,3
1669,-99.16685159,19.4078261,3
1670,-99.16708358,19.40771826,3
1671,-99.16724722,19.40738875,3
1672,-99.16702393,19.4078817,3
1673,-99.1669494,19.40764402,3
1674,-99.16725315,19.40758029,3
1675,-99.1667876,19.40734264,3
1676,-99.16725438,19.40737184,3
1677,-99.16700893,19.40749517,3
1678,-99.16699337,19.407373,3
1679,-99.15872995,19.40911523,3
1680,-99.15893749,19.40931144,3
1681,-99.15910556,19.40895179,3
1682,-99.15917814,19.40932716,3
1683,-99.15913098,19.40887715,3
1684,-99.15926765,19.40892609,3
1685,-99.15927661,19.40901159,3
1686,-99.15874556,19.40934735,3
1687,-99.15887773,19.40888132,3
1688,-99.15913002,19.40940638,3
1689,-99.16135116,19.4078334,3
1690,-99.16106436,19.40818832,3
1691,-99.16146957,19.40820273,3
1692,-99.16115064,19.40814008,3
1693,-99.16118049,19.40786453,3
1694,-99.16551842,19.40685579,3
1695,-99.16594836,19.40695326,3
1696,-99.16561688,19.40728698,3
1697,-99.16590577,19.40706457,3
1698,-99.16599455,19.40683632,3
1699,-99.16591889,19.40738666,3
1700,-99.16550238,19.40708458,3
1701,-99.16563383,19.40711053,3
1702,-99.16547712,19.4073746,3
1703,-99.15464906,19.40855727,3
1704,-99.15465133,19.40815205,3
1705,-99.15498364,19.40841985,3
1706,-99.1551105,19.40846593,3
1707,-99.15509588,19.40862348,3
1708,-99.15502033,19.40824148,3
1709,-99.15452705,19.40832632,3
1710,-99.15463446,19.40853499,3
1711,-99.15458482,19.40840551,3
1712,-99.15472598,19.40864458,3
1713,-99.15472873,19.40831407,3
1714,-99.1545117,19.4085054,3
1715,-99.15419952,19.40865062,3
1716,-99.15424801,19.4081756,3
1717,-99.1544131,19.40846747,3
1718,-99.15467788,19.40839033,3
1719,-99.15451784,19.40814267,3
1720,-99.15444275,19.40832241,3
1721,-99.15450888,19.40838766,3
1722,-99.15465896,19.4084467,3
1723,-99.15426841,19.40850695,3
1724,-99.15450832,19.40861801,3
1725,-99.16243991,19.44120182,3
1726,-99.16257886,19.44121624,3
1727,-99.16267967,19.44132725,3
1728,-99.16245091,19.44131438,3
1729,-99.16235771,19.44116536,3
1730,-99.16237221,19.44109811,3
1731,-99.16253311,19.44094805,3
1732,-99.16238944,19.44104625,3
1733,-99.16265951,19.44110508,3
1734,-99.16424055,19.40662569,3
1735,-99.16422713,19.40625055,3
1736,-99.16430476,19.40643009,3
1737,-99.16427482,19.40654088,3
1738,-99.16372114,19.40630326,3
1739,-99.16411226,19.40622226,3
1740,-99.16168578,19.4055632,3
1741,-99.16146903,19.40610093,3
1742,-99.16128656,19.40567187,3
1743,-99.1616578,19.40597502,3
1744,-99.16154351,19.40583475,3
1745,-99.16161705,19.40608262,3
1746,-99.16180994,19.40609523,3
1747,-99.16167088,19.40559059,3
1748,-99.15552975,19.40639975,3
1749,-99.1557491,19.40593085,3
1750,-99.1552574,19.40635717,3
1751,-99.15554358,19.40604333,3
1752,-99.15575805,19.40633861,3
1753,-99.15582071,19.40628241,3
1754,-99.15528573,19.40600493,3
1755,-99.1555268,19.40639027,3
1756,-99.15564504,19.40605555,3
1757,-99.15528032,19.40600532,3
1758,-99.15528132,19.40602769,3
1759,-99.16507019,19.40430774,3
1760,-99.16490278,19.40417746,3
1761,-99.16506628,19.4043701,3
1762,-99.16501463,19.40386547,3
1763,-99.16533467,19.40423939,3
1764,-99.16518686,19.40438582,3
1765,-99.16529923,19.40412407,3
1766,-99.1650784,19.40396466,3
1767,-99.15974764,19.40515425,3
1768,-99.15932226,19.40502743,3
1769,-99.15972752,19.40487608,3
1770,-99.15981982,19.40501165,3
1771,-99.15983813,19.40494131,3
1772,-99.15937814,19.405169,3
1773,-99.18283392,19.40704488,3
1774,-99.18250498,19.40711031,3
1775,-99.18248247,19.40677706,3
1776,-99.1829177,19.40672419,3
1777,-99.18276421,19.40716807,3
1778,-99.18242798,19.40673255,3
1779,-99.18284759,19.4071071,3
1780,-99.17844578,19.40528989,3
1781,-99.17850428,19.40534869,3
1782,-99.17839129,19.40568382,3
1783,-99.17838713,19.40543477,3
1784,-99.17876919,19.40542616,3
1785,-99.17838852,19.4055927,3
1786,-99.17865477,19.405438,3
1787,-99.17679467,19.40468022,3
1788,-99.17686003,19.40499018,3
1789,-99.17651111,19.40507717,3
1790,-99.17643564,19.4050984,3
1791,-99.17680583,19.40479491,3
1792,-99.1768864,19.40504834,3
1793,-99.17429779,19.4040789,3
1794,-99.17383134,19.40392557,3
1795,-99.17399417,19.40372652,3
1796,-99.17376742,19.40394808,3
1797,-99.17420782,19.40372052,3
1798,-99.17390284,19.4040887,3
1799,-99.18327854,19.40496363,3
1800,-99.1832755,19.40468436,3
1801,-99.18364331,19.4049854,3
1802,-99.18363366,19.40514903,3
1803,-99.18344191,19.40495476,3
1804,-99.18331939,19.40485189,3
1805,-99.17701475,19.40347497,3
1806,-99.17700961,19.40349878,3
1807,-99.17739716,19.40349988,3
1808,-99.17749178,19.40350409,3
1809,-99.17714933,19.40357105,3
1810,-99.17708056,19.40339795,3
1811,-99.17742598,19.4036631,3
1812,-99.1770696,19.40320943,3
1813,-99.18085704,19.40423943,3
1814,-99.18084824,19.40406531,3
1815,-99.18087254,19.4045634,3
1816,-99.18067731,19.40452633,3
1817,-99.1806503,19.40412437,3
1818,-99.17577416,19.40234293,3
1819,-99.17525689,19.40272776,3
1820,-99.17571572,19.40228788,3
1821,-99.17520756,19.40239434,3
1822,-99.17529106,19.40285693,3
1823,-99.17523525,19.40233513,3
1824,-99.16061959,19.44209215,3
1825,-99.16090044,19.4417406,3
1826,-99.16087652,19.44195006,3
1827,-99.16091152,19.44209946,3
1828,-99.16093315,19.44221347,3
1829,-99.1605675,19.44184233,3
1830,-99.16044319,19.4417943,3
1831,-99.16062978,19.44218526,3
1832,-99.16053089,19.44199132,3
1833,-99.16087358,19.44194653,3
1834,-99.17191226,19.40160582,3
1835,-99.17171745,19.40176389,3
1836,-99.17180912,19.40146687,3
1837,-99.17175315,19.40178008,3
1838,-99.17153126,19.40171252,3
1839,-99.17182823,19.40188579,3
1840,-99.17178325,19.40145729,3
1841,-99.15167401,19.44342088,3
1842,-99.15160514,19.44338346,3
1843,-99.15161226,19.44383851,3
1844,-99.15146342,19.44379946,3
1845,-99.15155722,19.44343762,3
1846,-99.15136148,19.44332155,3
1847,-99.15154964,19.44367067,3
1848,-99.15153375,19.44344205,3
1849,-99.15154374,19.44378614,3
1850,-99.15110634,19.44371746,3
1851,-99.1516159,19.44357165,3
1852,-99.18065318,19.41004066,3
1853,-99.18057274,19.40991312,3
1854,-99.1810381,19.40969075,3
1855,-99.18105563,19.40944776,3
1856,-99.18088554,19.40948684,3
1857,-99.18067605,19.40959227,3
1858,-99.17937366,19.40794674,3
1859,-99.17947273,19.40789331,3
1860,-99.17975684,19.40745684,3
1861,-99.17969701,19.40744346,3
1862,-99.17980681,19.40757051,3
1863,-99.17952764,19.40757057,3
1864,-99.17962577,19.40745248,3
1865,-99.1793327,19.40751716,3
1866,-99.17962469,19.40754466,3
1867,-99.17036535,19.40523039,3
1868,-99.17082067,19.40543541,3
1869,-99.17046846,19.40518299,3
1870,-99.17044358,19.40563632,3
1871,-99.17035064,19.40505697,3
1872,-99.17082192,19.40520225,3
1873,-99.17048865,19.40560437,3
1874,-99.17036589,19.40515866,3
1875,-99.16912463,19.40527269,3
1876,-99.16901184,19.40549749,3
1877,-99.16892915,19.40545931,3
1878,-99.16912203,19.40527247,3
1879,-99.16907601,19.40548142,3
1880,-99.16889784,19.40521657,3
1881,-99.16934802,19.40527718,3
1882,-99.1688584,19.40572475,3
1883,-99.16903649,19.40564659,3
1884,-99.17418418,19.40572044,3
1885,-99.17439707,19.40581215,3
1886,-99.17425814,19.40603206,3
1887,-99.17415839,19.40564283,3
1888,-99.17396838,19.40568564,3
1889,-99.17396554,19.4059961,3
1890,-99.17449335,19.40613253,3
1891,-99.17055469,19.40271742,3
1892,-99.17030184,19.4030119,3
1893,-99.1702666,19.40285016,3
1894,-99.17031574,19.40320261,3
1895,-99.170734,19.40306974,3
1896,-99.17072622,19.40299924,3
1897,-99.17039991,19.4027456,3
1898,-99.17044861,19.40299421,3
1899,-99.17035232,19.40305787,3
1900,-99.17077715,19.40287105,3
1901,-99.17040283,19.40269591,3
1902,-99.16297986,19.43870922,3
1903,-99.16328652,19.43843134,3
1904,-99.16332449,19.43845085,3
1905,-99.16337452,19.43864722,3
1906,-99.16283037,19.43885363,3
1907,-99.16324788,19.43849447,3
1908,-99.16340163,19.43835324,3
1909,-99.16302192,19.43865767,3
1910,-99.16339193,19.43873201,3
1911,-99.16287819,19.43842679,3
1912,-99.16322092,19.43850597,3
1913,-99.18403542,19.41585052,3
1914,-99.18422685,19.4159253,3
1915,-99.18423304,19.41573809,3
1916,-99.18412958,19.41577066,3
1917,-99.18395751,19.41597149,3
1918,-99.18408729,19.41594556,3
1919,-99.18407777,19.41577687,3
1920,-99.18420366,19.41546391,3
1921,-99.18402461,19.41591696,3
1922,-99.18444591,19.41588134,3
1923,-99.18420196,19.41588945,3
1924,-99.18165119,19.41392722,3
1925,-99.18177892,19.41392532,3
1926,-99.1820825,19.41345716,3
1927,-99.18217125,19.41371051,3
1928,-99.18198028,19.41374152,3
1929,-99.18163955,19.41398971,3
1930,-99.18169142,19.41344783,3
1931,-99.18178855,19.4136551,3
1932,-99.18207496,19.4137438,3
1933,-99.18782945,19.41337433,3
1934,-99.1879457,19.4131212,3
1935,-99.18768531,19.41359933,3
1936,-99.18771696,19.41352776,3
1937,-99.18802551,19.4131575,3
1938,-99.18473793,19.4123796,3
1939,-99.18464316,19.41241275,3
1940,-99.18478734,19.41187109,3
1941,-99.18471312,19.41189984,3
1942,-99.18489418,19.41221466,3
1943,-99.18473829,19.41228885,3
1944,-99.18930219,19.41243986,3
1945,-99.18938166,19.41257946,3
1946,-99.18898593,19.41277657,3
1947,-99.18928443,19.41246874,3
1948,-99.18730646,19.41095335,3
1949,-99.18737033,19.41101465,3
1950,-99.18686045,19.4111164,3
1951,-99.18710553,19.4106676,3
1952,-99.18722918,19.41122465,3
1953,-99.18270591,19.41046172,3
1954,-99.18275488,19.41071952,3
1955,-99.18293169,19.41046291,3
1956,-99.18295181,19.41056221,3
1957,-99.18308052,19.41045903,3
1958,-99.18322806,19.41022176,3
1959,-99.18280967,19.41026118,3
1960,-99.18679026,19.40850233,3
1961,-99.18693755,19.40876699,3
1962,-99.18724344,19.40893473,3
1963,-99.18681726,19.40909602,3
1964,-99.18707713,19.40893236,3
1965,-99.18682218,19.40852835,3
1966,-99.18987823,19.42655245,3
1967,-99.19006948,19.42679304,3
1968,-99.18993828,19.426851,3
1969,-99.18999953,19.42693392,3
1970,-99.18960188,19.42652963,3
1971,-99.1896108,19.42686251,3
1972,-99.18976237,19.4267549,3
1973,-99.18985885,19.42670995,3
1974,-99.18959807,19.42654225,3
1975,-99.19005613,19.42663319,3
1976,-99.18990987,19.42666622,3
1977,-99.1898224,19.42693628,3
1978,-99.18971903,19.42655071,3
1979,-99.18970935,19.42677534,3
1980,-99.19011834,19.42652047,3
1981,-99.18957219,19.42669861,3
1982,-99.18964589,19.42688167,3
1983,-99.18980299,19.42678112,3
1984,-99.18991254,19.42696711,3
1985,-99.18986575,19.42704749,3
1986,-99.19006924,19.4268582,3
1987,-99.18990691,19.42672707,3
1988,-99.17956079,19.42519515,3
1989,-99.1796404,19.4251783,3
1990,-99.1793858,19.42498004,3
1991,-99.1792607,19.42489834,3
1992,-99.17936842,19.4249728,3
1993,-99.17969774,19.42503328,3
1994,-99.17940998,19.42519427,3
1995,-99.18396303,19.42570566,3
1996,-99.18439324,19.42552643,3
1997,-99.18416723,19.42599008,3
1998,-99.18416678,19.42602234,3
1999,-99.18397532,19.42564207,3
2000,-99.18398226,19.42586773,3
2001,-99.18442122,19.42553091,3
2002,-99.1917416,19.43898909,3
2003,-99.19211098,19.43899801,3
2004,-99.19196342,19.43949834,3
2005,-99.19220203,19.43930143,3
2006,-99.19184131,19.43912473,3
2007,-99.19226469,19.43906987,3
2008,-99.19219416,19.43927636,3
2009,-99.19175604,19.43914687,3
2010,-99.20326698,19.44122401,3
2011,-99.20360775,19.44073048,3
2012,-99.20369112,19.441043,3
2013,-99.20344494,19.44097721,3
2014,-99.20327316,19.44117149,3
2015,-99.20355141,19.44125332,3
2016,-99.20357847,19.44078029,3
2017,-99.20366956,19.44110507,3
2018,-99.20321068,19.44106455,3
2019,-99.20365654,19.4409981,3
2020,-99.20313613,19.44110519,3
2021,-99.20296283,19.43927853,3
2022,-99.20279076,19.43934635,3
2023,-99.20291765,19.43891661,3
2024,-99.20321181,19.43899935,3
2025,-99.20309613,19.43935167,3
2026,-99.2028883,19.43930692,3
2027,-99.20302843,19.43895562,3
2028,-99.20283906,19.43928852,3
2029,-99.19639067,19.43866146,3
2030,-99.19656033,19.43872099,3
2031,-99.19645137,19.43906138,3
2032,-99.19634637,19.43892206,3
2033,-99.19617428,19.43857697,3
2034,-99.19628648,19.4388581,3
2035,-99.19659958,19.43876359,3
2036,-99.18815138,19.43840066,3
2037,-99.1880597,19.43860112,3
2038,-99.18766835,19.43827678,3
2039,-99.18811151,19.43819904,3
2040,-99.18796958,19.4383729,3
2041,-99.18804145,19.43840361,3
2042,-99.18778001,19.43829722,3
2043,-99.18767899,19.4385133,3
2044,-99.18644488,19.43819233,3
2045,-99.18625149,19.43809013,3
2046,-99.18628439,19.43858395,3
2047,-99.1863112,19.43843668,3
2048,-99.18643379,19.43835511,3
2049,-99.19791059,19.43734054,3
2050,-99.19803862,19.43709365,3
2051,-99.19817083,19.43729519,3
2052,-99.19808462,19.43707646,3
2053,-99.19820931,19.43694235,3
2054,-99.1978077,19.43735891,3
2055,-99.19367252,19.43712515,3
2056,-99.1940358,19.43685166,3
2057,-99.19380609,19.43670254,3
2058,-99.1936796,19.43700119,3
2059,-99.19393002,19.4370149,3
2060,-99.19398412,19.43692801,3
2061,-99.19403188,19.43682696,3
2062,-99.1904355,19.43700105,3
2063,-99.19051797,19.43658634,3
2064,-99.19066326,19.43679851,3
2065,-99.1905676,19.43694222,3
2066,-99.19073656,19.43691903,3
2067,-99.19089736,19.43648514,3
2068,-99.19068231,19.43649614,3
2069,-99.19070703,19.43687374,3
2070,-99.18396179,19.43641585,3
2071,-99.18393074,19.4365246,3
2072,-99.18401223,19.4365013,3
2073,-99.18394518,19.43626793,3
2074,-99.18364865,19.43632589,3
2075,-99.18397364,19.43648657,3
2076,-99.20027204,19.43693714,3
2077,-99.20065382,19.43695823,3
2078,-99.20045849,19.4369127,3
2079,-99.20075829,19.43658044,3
2080,-99.20058718,19.43648502,3
2081,-99.20032513,19.43646441,3
2082,-99.20046068,19.43670044,3
2083,-99.1826842,19.4358625,3
2084,-99.18218381,19.43590364,3
2085,-99.18216687,19.43546167,3
2086,-99.18268177,19.43600468,3
2087,-99.18253666,19.43595042,3
2088,-99.18271653,19.4359206,3
2089,-99.18241997,19.43567419,3
2090,-99.1891704,19.43531293,3
2091,-99.18922569,19.43525889,3
2092,-99.18894224,19.43512711,3
2093,-99.18866685,19.43529726,3
2094,-99.18909568,19.43518566,3
2095,-99.18870469,19.43479276,3
2096,-99.18881838,19.43525365,3
2097,-99.18887451,19.43522136,3
2098,-99.20565145,19.43657961,3
2099,-99.2054656,19.4364772,3
2100,-99.20574282,19.43629394,3
2101,-99.20530434,19.43649556,3
2102,-99.2055489,19.43613069,3
2103,-99.20574592,19.43612329,3
2104,-99.20524237,19.43632264,3
2105,-99.193193,19.43471325,3
2106,-99.19305122,19.43482511,3
2107,-99.19294034,19.43527423,3
2108,-99.19301537,19.43479588,3
2109,-99.19320418,19.43487846,3
2110,-99.19326467,19.43478698,3
2111,-99.19346094,19.43509252,3
2112,-99.19340332,19.43473636,3
2113,-99.1875941,19.43471822,3
2114,-99.18779054,19.43429312,3
2115,-99.18766584,19.43428548,3
2116,-99.18772445,19.43468745,3
2117,-99.18735699,19.43479509,3
2118,-99.18776823,19.43455184,3
2119,-99.18785221,19.43456407,3
2120,-99.18739673,19.43446661,3
2121,-99.1877352,19.43432024,3
2122,-99.18751249,19.43448738,3
2123,-99.18781592,19.43459863,3
2124,-99.18730674,19.43455476,3
2125,-99.18712974,19.43468481,3
2126,-99.18714242,19.43449986,3
2127,-99.18722372,19.43420353,3
2128,-99.18729881,19.43421565,3
2129,-99.18707832,19.4343377,3
2130,-99.18707154,19.43445628,3
2131,-99.18729293,19.43446592,3
2132,-99.18694751,19.43463077,3
2133,-99.18703649,19.43418765,3
2134,-99.18695044,19.43461428,3
2135,-99.20589822,19.43625683,3
2136,-99.20590775,19.43587845,3
2137,-99.20585825,19.43609899,3
2138,-99.20585777,19.43599019,3
2139,-99.20610739,19.4361722,3
2140,-99.20622028,19.43621378,3
2141,-99.20606268,19.43599551,3
2142,-99.2060439,19.43606969,3
2143,-99.20247389,19.43531326,3
2144,-99.20210419,19.43548304,3
2145,-99.20212236,19.43545283,3
2146,-99.20222576,19.43548296,3
2147,-99.20217655,19.43502921,3
2148,-99.20242045,19.43498404,3
2149,-99.20248955,19.43521436,3
2150,-99.19864843,19.43486998,3
2151,-99.19867197,19.4348786,3
2152,-99.19899547,19.43484193,3
2153,-99.19889906,19.43488731,3
2154,-99.19875659,19.43475761,3
2155,-99.19884979,19.43484959,3
2156,-99.19897214,19.43475636,3
2157,-99.19497049,19.43428817,3
2158,-99.19482019,19.43450156,3
2159,-99.19501925,19.43419871,3
2160,-99.19498511,19.43412843,3
2161,-99.19468534,19.43435857,3
2162,-99.19497749,19.43406337,3
2163,-99.19491496,19.43402246,3
2164,-99.18258653,19.43370972,3
2165,-99.18245925,19.43394943,3
2166,-99.18290998,19.4335834,3
2167,-99.18283661,19.43396201,3
2168,-99.18244244,19.43382568,3
2169,-99.18246281,19.43372017,3
2170,-99.18265042,19.43365841,3
2171,-99.18280335,19.43400477,3
2172,-99.18259202,19.43367249,3
2173,-99.18245486,19.43396112,3
2174,-99.18265406,19.43378831,3
2175,-99.18687763,19.43325423,3
2176,-99.18718568,19.43352506,3
2177,-99.18741869,19.43325561,3
2178,-99.18719186,19.43311406,3
2179,-99.187146,19.43313704,3
2180,-99.1869258,19.43322255,3
2181,-99.18728846,19.4336145,3
2182,-99.20696789,19.4345153,3
2183,-99.20691089,19.43465637,3
2184,-99.20675487,19.43443912,3
2185,-99.20667455,19.43421892,3
2186,-99.20698531,19.43451121,3
2187,-99.20719955,19.43432365,3
2188,-99.20665306,19.43421526,3
2189,-99.20718422,19.43439577,3
2190,-99.20678632,19.43448787,3
2191,-99.20684084,19.43438845,3
2192,-99.20678309,19.43425088,3
2193,-99.20468044,19.43350193,3
2194,-99.20458413,19.43358049,3
2195,-99.20512573,19.43379643,3
2196,-99.20455806,19.43372516,3
2197,-99.20484153,19.4333656,3
2198,-99.20498249,19.43359969,3
2199,-99.2049301,19.43338261,3
2200,-99.20053692,19.43275921,3
2201,-99.20094336,19.43253582,3
2202,-99.20058099,19.43293594,3
2203,-99.20095248,19.4327887,3
2204,-99.20053168,19.43275643,3
2205,-99.20080265,19.43243789,3
2206,-99.20049132,19.43296712,3
2207,-99.1951401,19.43239298,3
2208,-99.19503206,19.43251581,3
2209,-99.19505132,19.4323474,3
2210,-99.19465909,19.43250296,3
2211,-99.19458394,19.43215085,3
2212,-99.19510217,19.43221482,3
2213,-99.19487647,19.43243902,3
2214,-99.19499893,19.43244065,3
2215,-99.19476251,19.43255397,3
2216,-99.19060213,19.43189774,3
2217,-99.19052695,19.43210314,3
2218,-99.19046602,19.43202285,3
2219,-99.1905584,19.43221496,3
2220,-99.19044922,19.43216634,3
2221,-99.19087112,19.43197521,3
2222,-99.19072886,19.43233056,3
2223,-99.19064284,19.43205255,3
2224,-99.19081257,19.43219113,3
2225,-99.18704708,19.4320508,3
2226,-99.18722825,19.43214634,3
2227,-99.18734098,19.43213344,3
2228,-99.1870248,19.43200005,3
2229,-99.18745682,19.43232223,3
2230,-99.18718441,19.43206803,3
2231,-99.18461392,19.43216971,3
2232,-99.18445473,19.4320326,3
2233,-99.18446568,19.43231739,3
2234,-99.18461433,19.43223088,3
2235,-99.18466262,19.43208204,3
2236,-99.18496161,19.4320779,3
2237,-99.18450038,19.43180533,3
2238,-99.18149631,19.43206488,3
2239,-99.18134856,19.43208068,3
2240,-99.18106655,19.43216608,3
2241,-99.18140127,19.43202452,3
2242,-99.18114171,19.43192842,3
2243,-99.18139191,19.43217776,3
2244,-99.18146418,19.43184111,3
2245,-99.18126669,19.43174841,3
2246,-99.20665101,19.43265995,3
2247,-99.20648173,19.43292988,3
2248,-99.20643558,19.43271679,3
2249,-99.20639982,19.43292897,3
2250,-99.20671484,19.43257322,3
2251,-99.20652377,19.43289676,3
2252,-99.20620907,19.43295879,3
2253,-99.19821425,19.42863741,3
2254,-99.19792884,19.42883899,3
2255,-99.19805676,19.42833303,3
2256,-99.19828456,19.42845544,3
2257,-99.19836594,19.42888659,3
2258,-99.19849021,19.42853049,3
2259,-99.2022182,19.43152989,3
2260,-99.20260533,19.43126433,3
2261,-99.20267558,19.43152504,3
2262,-99.20252604,19.43156412,3
2263,-99.20242863,19.43121733,3
2264,-99.20215282,19.43164573,3
2265,-99.19888609,19.43075036,3
2266,-99.19887602,19.43117451,3
2267,-99.19945582,19.43128207,3
2268,-99.19896455,19.43113522,3
2269,-99.19915615,19.43074814,3
2270,-99.19274327,19.43078381,3
2271,-99.19238799,19.43064039,3
2272,-99.1926554,19.43062152,3
2273,-99.19253337,19.43087615,3
2274,-99.19251729,19.43061324,3
2275,-99.19254326,19.43080192,3
2276,-99.19236737,19.43087713,3
2277,-99.19276305,19.43076249,3
2278,-99.18449287,19.42973042,3
2279,-99.18466898,19.43013167,3
2280,-99.18429572,19.42960097,3
2281,-99.18473242,19.42956442,3
2282,-99.18443008,19.42995124,3
2283,-99.18419802,19.42991786,3
2284,-99.18475929,19.42956762,3
2285,-99.18451126,19.42990407,3
2286,-99.18469249,19.42962182,3
2287,-99.19593146,19.43013208,3
2288,-99.19621287,19.42994256,3
2289,-99.19615678,19.43038846,3
2290,-99.1961994,19.43015394,3
2291,-99.19077387,19.4288836,3
2292,-99.19086311,19.42874661,3
2293,-99.19072223,19.42851198,3
2294,-99.19083156,19.42897986,3
2295,-99.1905032,19.42843601,3
2296,-99.19055765,19.4289396,3
2297,-99.19079563,19.42892096,3
2298,-99.19054963,19.42886549,3
2299,-99.20134967,19.42994937,3
2300,-99.20120144,19.43046827,3
2301,-99.20142353,19.43032865,3
2302,-99.20143008,19.43009408,3
2303,-99.20133436,19.43029842,3
2304,-99.20130801,19.43042819,3
2305,-99.20128206,19.43026633,3
2306,-99.20135333,19.43043116,3
2307,-99.20167381,19.43056579,3
2308,-99.20125302,19.43009263,3
2309,-99.20171658,19.43052946,3
2310,-99.20157179,19.43018813,3
2311,-99.20163276,19.43046067,3
2312,-99.20129909,19.4303007,3
2313,-99.20176757,19.43026113,3
2314,-99.20127448,19.43037006,3
2315,-99.20148932,19.43030198,3
2316,-99.19323937,19.42746024,3
2317,-99.19323459,19.42777522,3
2318,-99.19283934,19.42754886,3
2319,-99.19304814,19.42789836,3
2320,-99.1928168,19.4275772,3
2321,-99.19296749,19.42790574,3
2322,-99.19296579,19.42750043,3
2323,-99.19285906,19.42737386,3
2324,-99.19305735,19.42743403,3
2325,-99.19291709,19.42757454,3
2326,-99.19299832,19.42759362,3
2327,-99.19264682,19.42791916,3
2328,-99.19260125,19.42781825,3
2329,-99.19273163,19.42756137,3
2330,-99.19287277,19.42773842,3
2331,-99.19283831,19.42744851,3
2332,-99.19290433,19.42739362,3
2333,-99.19276457,19.42771851,3
2334,-99.18075486,19.43120164,3
2335,-99.18046843,19.43090267,3
2336,-99.18042159,19.43124786,3
2337,-99.18047027,19.43093085,3
2338,-99.18055996,19.43121941,3
2339,-99.18035977,19.431007,3
2340,-99.20556797,19.43919972,3
2341,-99.20522274,19.43966921,3
2342,-99.20545339,19.43970052,3
2343,-99.20551978,19.43969179,3
2344,-99.20535157,19.43954501,3
2345,-99.20565507,19.43923604,3
2346,-99.20535707,19.4395767,3
2347,-99.20528766,19.43970922,3
2348,-99.20550561,19.43941198,3
2349,-99.20555844,19.43943419,3
2350,-99.20548002,19.43958629,3
2351,-99.20657492,19.43936198,3
2352,-99.20671066,19.4395974,3
2353,-99.20648338,19.43950847,3
2354,-99.20695293,19.43952978,3
2355,-99.20658625,19.43973052,3
2356,-99.20671076,19.43963648,3
2357,-99.2065083,19.43981811,3
2358,-99.20687937,19.43980626,3
2359,-99.20644451,19.43946235,3
2360,-99.20694417,19.43952758,3
2361,-99.20668711,19.43949947,3
2362,-99.20000617,19.4409573,3
2363,-99.19986483,19.44132572,3
2364,-99.20018912,19.44134605,3
2365,-99.20035522,19.44144855,3
2366,-99.19990602,19.44145149,3
2367,-99.20012828,19.44112499,3
2368,-99.19988896,19.44124388,3
2369,-99.20020026,19.44110363,3
2370,-99.20001966,19.44114019,3
2371,-99.19583224,19.44160482,3
2372,-99.19553354,19.44179673,3
2373,-99.19559224,19.44145407,3
2374,-99.19589646,19.44185865,3
2375,-99.19563223,19.44200482,3
2376,-99.19556568,19.44186375,3
2377,-99.19554868,19.4418867,3
2378,-99.19609902,19.44163484,3
2379,-99.19267966,19.44151231,3
2380,-99.19258517,19.44160964,3
2381,-99.19259259,19.44164404,3
2382,-99.19228665,19.44207568,3
2383,-99.19239846,19.44205162,3
2384,-99.1894713,19.43900356,3
2385,-99.18947696,19.43921265,3
2386,-99.18956457,19.43882193,3
2387,-99.18938568,19.43911731,3
2388,-99.18967801,19.43915501,3
2389,-99.18935328,19.43878686,3
2390,-99.18955635,19.43916988,3
2391,-99.17869613,19.43529433,3
2392,-99.17922683,19.43521412,3
2393,-99.17914457,19.43509993,3
2394,-99.17906674,19.43492193,3
2395,-99.17950267,19.43300319,3
2396,-99.17978358,19.43303751,3
2397,-99.1796413,19.43316075,3
2398,-99.17966326,19.43322525,3
2399,-99.17994001,19.43303412,3
2400,-99.17944866,19.43286104,3
2401,-99.17983439,19.43276678,3
2402,-99.17984376,19.43314999,3
2403,-99.17949342,19.43281986,3
2404,-99.17676133,19.43282911,3
2405,-99.17638717,19.43294342,3
2406,-99.17642838,19.43291789,3
2407,-99.17652138,19.43249803,3
2408,-99.17634615,19.43265364,3
2409,-99.17679098,19.4324096,3
2410,-99.17625461,19.43253664,3
2411,-99.17637668,19.43284798,3
2412,-99.17688,19.43059281,3
2413,-99.17641167,19.43104116,3
2414,-99.17653691,19.43105373,3
2415,-99.17645223,19.43094114,3
2416,-99.17679373,19.43068287,3
2417,-99.17888311,19.42999571,3
2418,-99.17865123,19.42985482,3
2419,-99.1785473,19.42998906,3
2420,-99.17880191,19.42968446,3
2421,-99.17871305,19.43010664,3
2422,-99.17847302,19.429837,3
2423,-99.17889357,19.43017966,3
2424,-99.17852424,19.42968604,3
2425,-99.17420852,19.43039636,3
2426,-99.17452679,19.43008898,3
2427,-99.17435206,19.42992382,3
2428,-99.17454975,19.43036899,3
2429,-99.17458039,19.43001885,3
2430,-99.17605789,19.42825935,3
2431,-99.17592147,19.42824948,3
2432,-99.17596975,19.42848814,3
2433,-99.17629119,19.42872134,3
2434,-99.17626766,19.42823492,3
